Rank,Block_name,Suspiciousness Value(Ochiai)
7,matrix.cpp_getSortIndexFunc_4456,0.235702260395516
8,test_intrin_utils.hpp_v_transpose4x4_950,0
8,test_intrin_utils.hpp_test_float_cvt_fp16_1011,NaN
8,test_intrin_utils.hpp_test_loadstore_fp16_979,NaN
8,test_intrin.fp16_test_hal_intrin_float16x4_8,NaN
8,test_intrin.cpp_TEST_239,NaN
8,test_intrin_utils.hpp_double>_166,NaN
8,intrin_sse.hpp_v_invsqrt_750,NaN
8,test_intrin_utils.hpp_test_reduce_sum4_962,NaN
8,test_intrin_utils.hpp_test_matmul_910,NaN
8,test_intrin_utils.hpp_test_float_math_838,NaN
8,test_intrin_utils.hpp_test_float_absdiff_619,NaN
8,test_intrin_utils.hpp_test_sqrt_abs_552,NaN
8,test_intrin_utils.hpp_test_div_420,NaN
8,test_intrin_utils.hpp_test_interleave_2channel_312,NaN
8,test_intrin_utils.hpp_float>_161,NaN
8,intrin_sse.hpp_v_invsqrt_737,0
8,test_intrin_utils.hpp_test_float_cvt64_886,NaN
8,test_intrin_utils.hpp_test_float_cvt32_870,NaN
8,test_intrin_utils.hpp_test_expand_q_361,NaN
8,test_intrin_utils.hpp_test_expand_338,NaN
8,test_intrin_utils.hpp_test_interleave_273,NaN
8,test_intrin_utils.hpp_test_loadstore_189,NaN
8,mathfuncs.cpp_getMat_677,NaN
8,mathfuncs.cpp_exp_664,NaN
8,base.hpp_normInf_630,NaN
8,test_eigen.cpp_src_514,NaN
8,test_eigen.cpp_testEigen3x3_506,NaN
8,lda.cpp_for _647,NaN
8,lda.cpp_ _630,NaN
8,test_eigen.cpp_src_496,NaN
8,test_eigen.cpp_testEigen2x2_492,NaN
8,lda.cpp_if _389,NaN
8,test_eigen.cpp_src_480,NaN
8,test_eigen.cpp_testEigenSymmetric5x5_470,NaN
8,test_eigen.cpp_src_459,0
8,test_eigen.cpp_testEigenSymmetric3x3_451,NaN
8,test_eigen.cpp_testEigen_403,0
8,matrix.cpp_sortIdx_4557,NaN
8,matrix.cpp_ipp_sortIdx_4474,0.235702260395516
9,mathfuncs.cpp_log_697,0
9,mathfuncs.cpp_getMat_710,NaN
9,matrix.cpp_depth_2045,0.125
10,mathfuncs.cpp_pow_1203,0
10,test_intrin_utils.hpp_]_100,NaN
10,intrin_sse.hpp_v_store_interleave_1634,0
10,test_hal_core.cpp_TEST_54,NaN
10,stat.cpp_CV_Assert_3728,NaN
10,stat.cpp_ _3459,NaN
10,stat.cpp_normDiffInf__2859,NaN
10,matrix.cpp_channels_2050,0.128036879932896
10,mathfuncs_core.simd_sqrt64f_315,NaN
10,mathfuncs.cpp_getMat_1242,NaN
10,mathfuncs_core.simd_sqrt32f_294,NaN
10,mathfuncs_core.dispatch_log64f_146,NaN
10,mathfuncs_core.dispatch_log32f_135,NaN
10,mathfuncs_core.dispatch_exp64f_124,NaN
10,mathfuncs_core.dispatch_exp32f_113,NaN
10,mathfuncs_core.dispatch_sqrt64f_103,NaN
10,mathfuncs_core.dispatch_sqrt32f_92,NaN
10,stat.cpp_norm_3180,NaN
10,stat.cpp_if_3064,NaN
10,persistence.cpp_-_7170,NaN
10,test_lpsolver.cpp_TEST_44,NaN
10,test_eigen.cpp_TEST_465,NaN
10,test_eigen.cpp_TEST_399,NaN
10,test_eigen.cpp_TEST_398,NaN
10,test_eigen.cpp_TEST_397,NaN
10,test_eigen.cpp_TEST_396,NaN
10,mat.inl_col_732,0.196116135138184
10,test_dxt.cpp_TEST_988,NaN
10,test_dxt.cpp_TEST_987,NaN
10,test_dxt.cpp_TEST_891,NaN
10,test_dxt.cpp_TEST_856,NaN
10,test_dxt.cpp_TEST_855,NaN
10,test_dxt.cpp_TEST_854,NaN
10,test_ds.cpp_TEST_2132,NaN
10,test_ds.cpp_TEST_2131,NaN
10,test_ds.cpp_TEST_2130,NaN
10,test_eigen.cpp_TEST_466,NaN
10,test_eigen.cpp_TEST_486,NaN
10,test_eigen.cpp_TEST_487,NaN
10,test_intrin.cpp_TEST_119,NaN
10,test_io.cpp_TEST_388,NaN
10,test_intrin.cpp_TEST_220,NaN
10,test_intrin.cpp_TEST_196,NaN
10,test_intrin.cpp_TEST_183,NaN
10,test_intrin.cpp_TEST_172,NaN
10,test_intrin.cpp_TEST_144,NaN
10,test_intrin.cpp_TEST_90,NaN
10,test_eigen.cpp_TEST_501,NaN
10,test_intrin.cpp_TEST_64,NaN
10,test_intrin.cpp_TEST_40,NaN
10,test_intrin.cpp_TEST_18,NaN
10,test_eigen.cpp_TEST_520,NaN
10,test_eigen.cpp_TEST_519,NaN
10,test_eigen.cpp_TEST_502,NaN
10,test_ds.cpp_TEST_2129,NaN
10,test_ds.cpp_TEST_2128,NaN
10,test_downhill_simplex.cpp_TEST_83,NaN
10,system.cpp_gatherData_1507,NaN
10,system.cpp_getConfigurationParameterSizeT_1624,NaN
10,system.cpp_getConfigurationParameterBool_1600,NaN
10,system.cpp_getThreadID_1597,NaN
10,system.cpp_DllMain_1558,NaN
10,system.cpp_getData_1531,NaN
10,system.cpp_release_1512,NaN
10,system.cpp_TLSDataContainer_1502,NaN
10,system.cpp_getIppFeatures_2071,NaN
10,system.cpp_TLSDataContainer_1497,NaN
10,system.cpp_setData_1455,NaN
10,system.cpp_tlsSlotsSize_1336,NaN
10,system.cpp_ThreadData_1321,NaN
10,system.cpp_TlsAbstraction_1281,NaN
10,system.cpp_Mutex_1207,NaN
10,system.cpp_getConfigurationParameterString_1654,NaN
10,system.cpp_getIppVersion_2125,NaN
10,test_countnonzero.cpp_TEST _252,NaN
10,test_arithm.cpp_for _1846,NaN
10,test_conjugate_gradient.cpp_TEST_85,NaN
10,test_concatenation.cpp_TEST_147,NaN
10,test_concatenation.cpp_TEST_146,NaN
10,test_concatenation.cpp_TEST_145,NaN
10,test_concatenation.cpp_TEST_143,NaN
10,test_concatenation.cpp_TEST_142,NaN
10,test_arithm.cpp_PARAM_TEST_CASE_1620,NaN
10,system.cpp_useIPP_2138,NaN
10,test_arithm.cpp_PARAM_TEST_CASE_1479,NaN
10,test_arithm.cpp_for _1463,NaN
10,test_arithm.cpp_for _1444,NaN
10,trace.cpp_TraceManager_843,NaN
10,trace.cpp_TraceManager_822,NaN
10,trace.cpp_implFlags_422,NaN
10,test_io.cpp_TEST_523,NaN
10,test_lpsolver.cpp_TEST_81,NaN
10,system.cpp_redirectError_975,NaN
10,test_lpsolver.cpp_TEST_96,NaN
10,matrix.cpp_create_2472,NaN
10,matrix.cpp_fixedType_2382,0.131876094679157
11,matrix.cpp_isContinuous_2128,0.115856889272698
11,matrix.cpp_type_1965,NaN
11,matrix.cpp_size_1593,NaN
11,matrix.cpp_kind_1578,0.119522860933439
11,matrix.cpp_scalarToRawData__1161,NaN
11,matrix.cpp_deallocate_462,NaN
11,matrix.cpp_create_389,0.127000127000191
11,matrix.cpp_deallocate_209,NaN
11,matrix.cpp_allocate_176,NaN
11,copy.cpp_ _426,NaN
11,convert.cpp_cvt__3568,NaN
11,arithm.cpp_sub8u_2263,NaN
11,arithm.cpp_if_747,NaN
11,matrix.cpp_init_4838,0.122627867896993
11,matrix.cpp_+_4937,NaN
11,ocl.cpp_isOpenCLActivated_895,NaN
11,mat.inl_s_3352,NaN
11,matop.cpp_ _1048,NaN
11,convert.cpp_cpy__3600,NaN
11,arithm.cpp_cmp8u_2634,NaN
11,out.cpp_next_128,0.176776695296637
12,matrix.cpp_seek_5046,0.123091490979333
12,arithm.cpp_if_1288,NaN
12,mat.inl_ _1361,NaN
12,ocl.cpp_isPerformanceCheckBypassed_6495,NaN
12,mat.inl_create_789,NaN
12,mat.inl_size_499,NaN
12,mat.inl_Mat_689,0.122169444356305
12,umatrix.cpp_UMatData_74,NaN
12,system.cpp_setIppStatus_2095,NaN
12,stat.cpp_ _3578,NaN
12,mat.inl_ _1431,NaN
12,mat.inl_size_532,NaN
12,mat.inl_step_480,NaN
12,test_math.cpp_TEST_2740,NaN
12,test_math.cpp_TEST_2746,NaN
12,test_math.cpp_TEST_2745,NaN
12,test_math.cpp_TEST_2744,NaN
12,test_math.cpp_TEST_2743,NaN
12,test_math.cpp_TEST_2742,NaN
12,test_math.cpp_TEST_2741,NaN
12,test_math.cpp_TEST_2739,NaN
12,test_math.cpp_TEST_2748,NaN
12,test_mat.cpp_TEST_1164,NaN
12,test_mat.cpp_TEST_1163,NaN
12,test_mat.cpp_TEST_1161,NaN
12,test_mat.cpp_TEST_1160,NaN
12,test_lpsolver.cpp_TEST_126,NaN
12,test_lpsolver.cpp_TEST_109,NaN
12,test_math.cpp_TEST_2747,NaN
12,test_math.cpp_TEST_2749,NaN
12,mat.inl_getMat_146,0.121716123890037
12,test_math.cpp_TEST_2902,NaN
12,test_umat.cpp_TEST_884,NaN
12,test_rotatedrect.cpp_TEST_107,NaN
12,test_rand.cpp_TEST_340,NaN
12,test_rand.cpp_TEST_305,NaN
12,test_operations.cpp_TEST_1235,NaN
12,test_operations.cpp_TEST_1146,NaN
12,test_math.cpp_TEST_2757,NaN
12,test_math.cpp_TEST_2750,NaN
12,test_math.cpp_TEST_2756,NaN
12,test_math.cpp_TEST_2755,NaN
12,test_math.cpp_TEST_2754,NaN
12,test_math.cpp_TEST_2753,NaN
12,test_math.cpp_TEST_2752,NaN
12,test_math.cpp_TEST_2751,NaN
12,system.cpp_Mutex_1202,NaN
12,matrix.cpp_reshape_1073,0.11322770341446
13,system.cpp_format_798,0.0698430295769578
13,ocl.cpp_maxMemAllocSize_1526,NaN
13,stat.cpp_ippiGetDataType_2557,0.1
14,mat.inl_isVector_157,0.0800640769025436
15,matrix.cpp_dims_1818,0.0721687836487032
16,ocl.cpp_available_1400,0.0698430295769578
16,ocl.cpp_type_1394,NaN
16,mat.inl_total_901,0.111111111111111
16,ocl.cpp_version_1370,NaN
16,ocl.cpp_extensions_1364,NaN
16,ocl.cpp_name_1361,NaN
16,ocl.cpp_set_1349,0.0698430295769578
16,ocl.cpp_Device_1343,NaN
16,copy.cpp_CV_INSTRUMENT_REGION_429,0.108465228909328
17,out.cpp_reset_123,0.101015254455221
18,arithm.cpp_func_1299,0.077151674981046
19,ocl.cpp_Device_1314,0.0698430295769578
19,ocl.cpp_getStrProp_1276,0.0698430295769578
19,ocl.cpp_Impl_1199,0.0698430295769578
19,ocl.cpp_parseDeviceVersion_1180,0.0698430295769578
19,ocl.cpp_haveAmdFft_1066,NaN
19,umatrix.cpp_copyTo_814,0.0753778361444409
19,ocl.cpp_haveAmdBlas_985,NaN
19,ocl.cpp_localMemSize_1447,NaN
19,system.cpp_cv_vsnprintf_917,0.0698430295769578
19,ocl.cpp_Context_2313,0.0698430295769578
19,ocl.cpp_getDefault_2356,NaN
19,ocl.cpp_getDevice_5895,NaN
19,ocl.cpp_deviceNumber_5890,NaN
19,ocl.cpp_PlatformInfo_5864,0.0698430295769578
19,ocl.cpp_getStrProp_5841,NaN
19,test_arithm.cpp_Near_1597,0.0698430295769578
19,ocl.cpp_getDevices_5817,NaN
19,ocl.cpp_Queue_2642,NaN
19,ocl.cpp_device_2350,NaN
19,ocl.cpp_preferredVectorWidthLong_1591,NaN
19,ocl.cpp_setDefault_1952,0.0698430295769578
19,ocl.cpp_Impl_1947,NaN
19,ocl.cpp_selectOpenCLDevice_1698,0.0698430295769578
19,ocl.cpp_char_tolower_1694,NaN
19,ocl.cpp_getStringInfo_1625,0.0698430295769578
19,ocl.cpp_getDefault_1614,NaN
19,logger.cpp_writeLogMessage_63,NaN
19,ocl.cpp_haveOpenCL_839,0.0698430295769578
19,command_line_parser.cpp_split_string_520,0.0698430295769578
19,logger.cpp_getLogLevel_56,NaN
19,logger.cpp_getLogLevelVariable_43,0.0698430295769578
19,utility.hpp_createDataInstance_713,0.0698430295769578
19,utility.hpp_TLSData_698,0.0698430295769578
19,ptr.inl_makePtr_300,NaN
19,ptr.inl_Ptr_155,NaN
19,ptr.inl_deleteSelf_98,NaN
19,mat.inl_release_802,0.0698430295769578
19,cvstd.inl_string_119,0.0698430295769578
19,cvstd.hpp_ _1002,NaN
19,cvstd.hpp_ _992,NaN
19,cvstd.hpp_ _960,NaN
19,arithm.cpp_compare_1230,0.0698430295769578
19,cvstd.hpp_find_799,0.0698430295769578
19,cvstd.hpp_substr_779,0.0698430295769578
19,out.cpp_get_368,0.0698430295769578
19,cvstd.hpp_len__598,NaN
19,stat.cpp_CV_Assert_2724,0.0698430295769578
19,alloc.cpp_cvAlloc_102,0.0698430295769578
19,alloc.cpp_cvFree__107,NaN
19,command_line_parser.cpp_String_217,NaN
19,logger.cpp_parseLogLevelConfiguration_19,0.0698430295769578
19,ocl.cpp_getPlatforms_5917,0.0698430295769578
19,ocl.cpp_CV_OCL_DBG_CHECK_RESULT_6377,0.0698430295769578
19,command_line_parser.cpp_split_range_string_450,0.0698430295769578
19,command_line_parser.cpp_sort_params_332,0.0698430295769578
19,command_line_parser.cpp_CommandLineParser_276,NaN
19,command_line_parser.cpp_CommandLineParser_196,NaN
19,command_line_parser.cpp_cat_string_11,0.0698430295769578
19,command_line_parser.cpp_cmp_params_185,NaN
19,command_line_parser.cpp_if_131,NaN
19,command_line_parser.cpp_from_str_87,0.0698430295769578
19,command_line_parser.cpp_parse_bool_78,0.0698430295769578
19,command_line_parser.cpp_char_tolower_74,NaN
19,matrix.cpp_empty_2055,0.0698430295769578
19,ocl.cpp_name_5902,NaN
19,ocl.cpp_isExtensionSupported_1367,0.0698430295769578
19,ocl.cpp_getPlatfomsInfo_5932,NaN
19,system.cpp_getData_1423,0.0698430295769578
19,system.cpp_getThreadIDTLS_1592,0.0698430295769578
19,softfloat.cpp_softfloat_roundPackToF32_2961,0.0698430295769578
19,system.cpp_getCoreTlsData_1544,0.0698430295769578
19,softfloat.cpp_if _2275,NaN
19,stl.cpp_allocate_48,0.0698430295769578
19,system.cpp_getIPPSingleton_2061,0.0698430295769578
19,system.cpp_initializeNames_281,0.0698430295769578
19,softfloat.cpp_if _2983,NaN
19,system.cpp_getTlsStorage_1492,0.0698430295769578
19,softfloat.cpp_if _2256,NaN
19,system.cpp_gather_1437,0.0698430295769578
19,softfloat.cpp_softfloat_roundPackToF64_3027,0.0698430295769578
19,system.cpp_releaseSlot_1399,0.0698430295769578
19,system.cpp_unlock_1232,0.0698430295769578
19,system.cpp_reserveSlot_1378,0.0698430295769578
20,matrix.cpp_getDefaultAllocator_230,0.0610847221781526
20,softfloat.cpp_if _2236,NaN
20,matrix.cpp_getMat__1209,0.0662266178532522
21,matrix.cpp_unmap_60,0.0617802063215215
21,softfloat.cpp_if _2244,NaN
21,system.cpp_SetData_1294,0.0698430295769578
21,system.cpp_readSettings_577,0.0698430295769578
21,system.cpp_lock_1231,0.0698430295769578
22,convert.cpp_CV_INSTRUMENT_FUN_IPP_4116,0.0693375245281536
23,alloc.cpp_fastFree_85,0.0610847221781526
24,alloc.cpp_fastMalloc_61,0.0606339062590832
24,matrix.cpp_updateContinuityFlag_342,0.0606339062590832
25,umatrix.cpp_UMatData_61,0.0597614304667197
26,matrix.cpp_finalizeHdr_364,0.0593390829096927
27,stl.cpp_deallocate_60,0.0562543950463012
28,command_line_parser.cpp_getByName_117,0
28,matrix.cpp_scalarToRawData_1170,0
28,softfloat.cpp_if _2255,NaN
28,matrix.cpp_setSize_284,0.0593390829096927
29,matrix.cpp_getStdAllocator_246,0
29,copy.cpp_getCopyMaskFunc_248,0
29,matrix.cpp_idx_4833,0
29,matrix.cpp_sameSize_1784,0
29,softfloat.cpp_if _3049,NaN
29,system.cpp_getBuildInformation_790,NaN
29,system.cpp_getTickCount_682,0
29,system.cpp_checkHardwareSupport_654,NaN
29,system.cpp_initializeNames_327,NaN
29,system.cpp_initializeNames_326,NaN
29,system.cpp_initialize_315,NaN
29,stat.cpp_norm_3630,0
29,stat.cpp_ipp_norm_3410,0
29,rand.cpp_theRNG_765,0
29,precomp.hpp_checkScalar_221,0
29,system.cpp_getInitializationMutex_54,NaN
29,softfloat.cpp_if _2232,NaN
29,matrix.cpp_noArray_3140,0
29,matrix.cpp_createSameSize_2831,0
29,matop.cpp_assign_1450,0
29,convert.cpp_getConvertFunc_3819,0
29,softfloat.cpp_if _2229,NaN
29,opencl_core.cpp_WinGetProcAddress_120,NaN
29,softfloat.cpp_if _1433,NaN
29,softfloat.cpp_if _1417,NaN
29,softfloat.cpp_if _1409,NaN
29,softfloat.cpp_f64_div_1378,0.0698430295769578
29,softfloat.cpp_ _780,NaN
29,softfloat.cpp_if _766,NaN
29,softfloat.cpp_if _756,NaN
29,softfloat.cpp_if _750,NaN
29,softfloat.cpp_if _742,NaN
29,softfloat.cpp_f32_div_713,0.0698430295769578
29,softfloat.cpp_ _271,NaN
29,softfloat.cpp_ _235,NaN
29,softfloat.cpp_ _233,NaN
29,softfloat.cpp_softfloat_227,0.0698430295769578
29,persistence.cpp_cvUnregisterType_6600,0.0698430295769578
29,persistence.cpp_cvRegisterType_6550,0.0698430295769578
29,persistence.cpp_CvType_6520,NaN
29,persistence.cpp_CvType_6502,NaN
29,parallel.cpp_currentParallelFramework_704,NaN
29,opencl_core.cpp_opencl_check_fn_302,NaN
29,softfloat.cpp_if _1423,NaN
29,test_arithm.cpp_generateTestData_1499,0.0698430295769578
29,softfloat.cpp_if _1444,NaN
29,softfloat.cpp_if _1625,NaN
29,softfloat.cpp_if _1598,NaN
29,ocl.cpp_useOpenCL_877,0.0653720450460613
29,softfloat.cpp_if _1605,NaN
29,test_arithm.cpp_SetUp_1491,0.0698430295769578
30,softfloat.cpp_softdouble_247,0
30,softfloat.cpp_if _1611,NaN
30,softfloat.cpp_softfloat_addMagsF32_2209,NaN
30,softfloat.cpp_if _1447,NaN
30,trace.cpp_getTraceManagerCallOnce_901,0.0698430295769578
30,test_concatenation.cpp_TEST_141,0.0698430295769578
31,arithm.cpp_convertAndUnrollScalar_61,0
31,arithm.cpp_actualScalarDepth_457,0
31,arithm.cpp_arithm_op_601,0
31,trace.cpp_getTraceManager_906,0
31,arithm.cpp_copymask_814,0
31,ocl.cpp_preferredVectorWidthFloat_1594,0
31,softfloat.cpp_if _1593,NaN
31,ocl.cpp_preferredVectorWidthInt_1588,0
31,softfloat.cpp_f64_mul_1564,0
31,ocl.cpp_preferredVectorWidthShort_1585,0
31,ocl.cpp_preferredVectorWidthChar_1582,0
31,ocl.cpp_maxWorkGroupSize_1541,0
31,softfloat.cpp_if _1470,NaN
31,ocl.cpp_maxComputeUnits_1517,0
31,ocl.cpp_hostUnifiedMemory_1453,0
31,softfloat.cpp_if _1468,NaN
31,ocl.cpp_doubleFPConfig_1413,0
31,arithm.cpp_subtract_931,0
31,ocl.cpp_addressBits_1397,0
31,softfloat.cpp_if _1461,NaN
31,ocl.cpp_driverVersion_1391,0
31,ocl.cpp_preferredVectorWidthDouble_1597,0
31,system.cpp_error_938,0
31,matop.cpp_makeExpr_1468,NaN
31,copy.cpp_ushort>_125,NaN
31,rand.cpp_fill_513,0
31,rand.cpp_randf_64f_299,NaN
31,rand.cpp_randf_32f_219,NaN
31,rand.cpp_randi__155,NaN
31,rand.cpp_randBits__89,NaN
31,matrix.cpp_setTo_2995,NaN
31,matrix.cpp_create_2429,NaN
31,matrix.cpp_copySize_452,0
31,copy.cpp_getCopyMaskFunc_532,NaN
31,copy.cpp_setTo_515,NaN
31,copy.cpp_it_495,NaN
31,copy.cpp_CV_INSTRUMENT_FUN_IPP_491,NaN
31,copy.cpp_ipp_Mat_setTo_Mat_467,0
31,copy.cpp_copyTo_370,NaN
31,copy.cpp_ipp_copyTo_335,0
31,copy.cpp_if_323,NaN
31,copy.cpp_copyTo_254,NaN
31,rand.cpp_CV_Error_692,0
31,test_arithm.cpp_for _1535,NaN
31,test_arithm.cpp_for _1548,NaN
31,mat.inl__Tp>_3276,NaN
31,matop.cpp_makeExpr_1365,NaN
31,matop.cpp_assign_1251,NaN
31,matop.cpp_type_1219,NaN
31,matop.cpp_ _754,NaN
31,matop.cpp_type_612,NaN
31,matop.cpp_getGlobalMatOpInitializer_207,0
31,mat.inl_Mat_3362,NaN
31,mat.inl_sliceEnd_2563,NaN
31,test_arithm.cpp_PARAM_TEST_CASE_1561,NaN
31,mat.inl_ _1643,NaN
31,mat.inl_Mat_1556,NaN
31,mat.inl_ _697,NaN
31,arithm_core.hpp_mul__446,0
31,arithm.cpp_mul64f_2903,NaN
31,arithm.cpp_multiply_1044,0
31,test_arithm.cpp_SetUp_1571,NaN
31,copy.cpp_copyMaskGeneric_168,NaN
31,copy.cpp_uchar>_85,NaN
31,matrix.cpp_create_2387,NaN
31,copy.cpp_copyMask__58,NaN
31,arithm.cpp_add16s_2225,NaN
31,arithm.cpp_add16u_2216,NaN
31,arithm.cpp_add8s_2208,NaN
31,arithm.cpp_add8u_2199,NaN
31,arithm.cpp_add_923,0
31,arithm.cpp_bitwise_xor_387,0
31,arithm.cpp_bitwise_or_379,0
31,arithm.cpp_bitwise_and_371,0
31,arithm.cpp_if_272,NaN
31,arithm.cpp_binary_op_168,0
31,private.hpp_ippiGetDataType_323,NaN
31,mat.inl_size_1339,NaN
31,mat.inl_empty_895,NaN
31,mat.inl_if_783,NaN
31,mat.inl_create_779,NaN
31,test_opencl.cpp_TEST_87,NaN
31,system.cpp_throw_247,NaN
31,arithm.cpp_add32s_2234,NaN
31,arithm.cpp_add32f_2242,NaN
31,arithm.cpp_add64f_2251,NaN
31,arithm_core.hpp_vBinOp_152,NaN
31,convert.sse4_1_Cvt_SIMD_f64u16_SSE41_217,NaN
31,convert.cpp_func_4185,NaN
31,convert.cpp_getConvertScaleFunc_4173,0
31,convert.cpp_catch _4133,NaN
31,convert.cpp_ _3184,NaN
31,arithm_core.hpp_vBinOp64_324,NaN
31,arithm_core.hpp_vBinOp32_229,NaN
31,arithm.cpp_xor8u_2582,NaN
31,arithm.cpp_sub8s_2272,NaN
31,arithm.cpp_or8u_2573,NaN
31,arithm.cpp_and8u_2564,NaN
31,arithm.cpp_sub64f_2315,NaN
31,arithm.cpp_sub32f_2306,NaN
31,arithm.cpp_sub32s_2298,NaN
31,arithm.cpp_sub16s_2289,NaN
31,arithm.cpp_sub16u_2280,NaN
31,matrix.cpp_size_474,NaN
31,stat.cpp_countNonZero__482,0
31,stat.cpp_countNonZero64f_706,NaN
31,stat.cpp_ipp_countNonZero_1294,0
31,conjugate_gradient.cpp_for_158,NaN
31,conjugate_gradient.cpp_copyTo_146,NaN
31,conjugate_gradient.cpp_if_141,NaN
31,conjugate_gradient.cpp_if_132,NaN
31,conjugate_gradient.cpp_minimize_123,0
31,conjugate_gradient.cpp_if_110,NaN
31,conjugate_gradient.cpp_for_101,NaN
31,conjugate_gradient.cpp_minimizeOnTheLine_90,0
31,conjugate_gradient.cpp_getGradient_51,0
31,conjugate_gradient.cpp_getGradientEps_49,0
31,algorithm.cpp_Algorithm_54,NaN
31,algorithm.cpp_Algorithm_49,NaN
31,ptr.inl_makePtr_342,NaN
31,ptr.inl_ _161,NaN
31,cvstd.inl_ _182,NaN
31,cvstd.inl_ _173,NaN
31,base.hpp_normL2Sqr_513,0
31,conjugate_gradient.cpp_if_164,NaN
31,conjugate_gradient.cpp_if_174,NaN
31,conjugate_gradient.cpp_ConjGradSolverImpl_180,NaN
31,matop.cpp_ _726,NaN
31,stat.cpp_normL2__2835,NaN
31,out.cpp_format_288,NaN
31,out.cpp_format_287,NaN
31,out.cpp_FormattedImpl_85,NaN
31,out.cpp_valueToStr64f_79,0
31,matop.cpp_assign_1233,NaN
31,matop.cpp_ _838,NaN
31,matop.cpp_s_621,NaN
31,conjugate_gradient.cpp_setFunction_186,0
31,matop.cpp_add_335,NaN
31,matmul.cpp_dot_3289,0
31,matmul.cpp_dotProd_64f_3263,NaN
31,matmul.cpp_scaleAdd_2411,NaN
31,matmul.cpp_scaleAdd_64f_2334,NaN
31,conjugate_gradient.cpp_create_198,NaN
31,conjugate_gradient.cpp_setTermCriteria_192,0
31,matrix.cpp_CV_INSTRUMENT_REGION_3227,NaN
31,matrix.cpp_vconcat_3224,NaN
31,matrix.cpp_vconcat_3196,0
31,mat.inl_step_411,NaN
31,stat.cpp_minMaxIdx_32f_2044,NaN
31,stat.cpp_minMaxLoc_2772,0
31,stat.cpp_minMaxIdx_32s_2040,NaN
31,test_arithm.cpp_for _1861,NaN
31,stat.cpp_mean_1484,0
31,stat.cpp_if_1402,NaN
31,stat.cpp_ipp_mean_1391,0
31,stat.cpp_findNonZero_4127,NaN
31,test_arithm.cpp_OCL_TEST_1953,NaN
31,matrix.cpp_release_2837,NaN
31,matrix.cpp_create_2424,NaN
31,test_arithm.cpp_for _1607,NaN
31,system.cpp_getIppTopFeatures_2086,NaN
31,stat.cpp_CV_Assert_1376,NaN
31,stat.cpp_countNonZero_1354,0
31,stat.cpp_if_1309,NaN
31,stat.cpp_minMaxIdx_8u_2024,NaN
31,test_arithm.cpp_OCL_TEST_1954,NaN
31,test_concatenation.cpp_areEqual_135,0
31,matrix.cpp_CV_INSTRUMENT_REGION_3182,NaN
31,test_concatenation.cpp_validate_test_results_112,NaN
31,test_concatenation.cpp_run_func_98,NaN
31,test_concatenation.cpp_prepare_test_case_92,NaN
31,test_concatenation.cpp_secondEmpty_79,NaN
31,system.cpp_cvSetErrStatus_1102,NaN
31,system.cpp_cvGetTickCount_1003,NaN
31,system.cpp_getTickFrequency_702,0
31,matrix.cpp_hconcat_3179,NaN
31,mat.inl_)_829,NaN
31,matrix.cpp_hconcat_3151,0
31,matrix.cpp_size_531,NaN
31,matop.cpp_ones_1728,0
31,matop.cpp_makeExpr_1655,NaN
31,matop.cpp_assign_1627,NaN
31,matop.cpp_makeExpr_1463,NaN
31,matop.cpp_ _999,NaN
31,system.cpp_Exception_234,0
31,test_opencl.cpp_TEST_31,NaN
31,test_opencl.cpp_ _17,NaN
31,ocl.cpp_sourceSignatureSize__601,NaN
31,test_image2d.cpp_TEST_67,NaN
31,umatrix.cpp_handle_784,0
31,ocl.cpp_Image2D_6472,NaN
31,ocl.cpp_CV_OCL_DBG_CHECK_RESULT_6378,NaN
31,ocl.cpp_create_2677,NaN
31,ocl.cpp_Impl_2574,NaN
31,ocl.cpp_setUseOpenCL_903,NaN
31,test_image2d.cpp_TEST_39,NaN
31,umatrix.cpp_create_333,NaN
31,umatrix.cpp_updateContinuityFlag_234,NaN
31,umatrix.cpp_setSize_181,NaN
31,ocl.cpp_isFormatSupported_6445,NaN
31,ocl.cpp_isFormatSupported_6299,0
31,ocl.cpp_getOpenCLAllocator_5649,0
31,ocl.cpp_getOpenCLAllocator__5643,0
31,ocl.cpp_flushCleanupQueue_5618,0
31,ocl.cpp_deallocate__4736,0
31,cvstd.hpp_find_785,NaN
31,cvstd.hpp_ _970,NaN
31,cvstd.inl_ _125,NaN
31,matrix.cpp_step_2274,NaN
31,ocl.cpp_seekReadAbsolute_574,0
31,ocl.cpp_readUInt32_560,0
31,ocl.cpp_getFileSize_552,0
31,ocl.cpp_getSingletonInstance_506,NaN
31,ocl.cpp_prepareCacheDirectoryForContext_413,0
31,ocl.cpp_OpenCLBinaryCacheConfigurator_312,0
31,ocl.cpp_crc64_277,0
31,matrix.cpp_offset_2209,NaN
31,mat.inl_empty_3805,NaN
31,glob.cpp_glob_relative_319,NaN
31,glob.cpp_glob_rec_228,0
31,glob.cpp_isDirectory_173,0
31,glob.cpp_isDir_141,0
31,glob.cpp_opendir_78,0
31,ptr.inl_makePtr_306,NaN
31,ptr.inl_ _266,NaN
31,ocl.cpp_deallocate_4719,NaN
31,ocl.cpp_allocate_4523,NaN
31,ocl.cpp_bufferPoolHostPtr_4482,NaN
31,mat.inl_step_405,NaN
31,stat.cpp_minMaxIdx_64f_2048,NaN
31,stat.cpp_minMaxIdx__1977,0
